user_id,window_start,window_end,click_count
U5594,2025-01-01T01:01:00.000-08:00,2025-01-01T01:02:00.000-08:00,3
U7443,2025-01-01T01:01:00.000-08:00,2025-01-01T01:02:00.000-08:00,3
U7512,2025-01-01T01:04:00.000-08:00,2025-01-01T01:05:00.000-08:00,3
U9185,2025-01-01T01:02:00.000-08:00,2025-01-01T01:03:00.000-08:00,3
U2073,2025-01-01T01:01:00.000-08:00,2025-01-01T01:02:00.000-08:00,3
U3194,2025-01-01T01:03:00.000-08:00,2025-01-01T01:04:00.000-08:00,3
U3556,2025-01-01T01:02:00.000-08:00,2025-01-01T01:03:00.000-08:00,3
U3295,2025-01-01T01:00:00.000-08:00,2025-01-01T01:01:00.000-08:00,3
U430,2025-01-01T01:04:00.000-08:00,2025-01-01T01:05:00.000-08:00,3
U8313,2025-01-01T01:02:00.000-08:00,2025-01-01T01:03:00.000-08:00,3
U1122,2025-01-01T01:01:00.000-08:00,2025-01-01T01:02:00.000-08:00,3
U8253,2025-01-01T01:01:00.000-08:00,2025-01-01T01:02:00.000-08:00,3
U649,2025-01-01T01:01:00.000-08:00,2025-01-01T01:02:00.000-08:00,3
U4000,2025-01-01T01:03:00.000-08:00,2025-01-01T01:04:00.000-08:00,3
U4803,2025-01-01T01:04:00.000-08:00,2025-01-01T01:05:00.000-08:00,3
U4671,2025-01-01T01:03:00.000-08:00,2025-01-01T01:04:00.000-08:00,3
U797,2025-01-01T01:01:00.000-08:00,2025-01-01T01:02:00.000-08:00,3
U7543,2025-01-01T01:03:00.000-08:00,2025-01-01T01:04:00.000-08:00,3
U550,2025-01-01T01:04:00.000-08:00,2025-01-01T01:05:00.000-08:00,3
U7680,2025-01-01T01:00:00.000-08:00,2025-01-01T01:01:00.000-08:00,3
U5436,2025-01-01T01:02:00.000-08:00,2025-01-01T01:03:00.000-08:00,3
U6707,2025-01-01T01:03:00.000-08:00,2025-01-01T01:04:00.000-08:00,3
U2341,2025-01-01T01:01:00.000-08:00,2025-01-01T01:02:00.000-08:00,3
U9018,2025-01-01T01:04:00.000-08:00,2025-01-01T01:05:00.000-08:00,3
U2791,2025-01-01T01:04:00.000-08:00,2025-01-01T01:05:00.000-08:00,3
U4638,2025-01-01T01:00:00.000-08:00,2025-01-01T01:01:00.000-08:00,3
U3569,2025-01-01T01:04:00.000-08:00,2025-01-01T01:05:00.000-08:00,3
U1427,2025-01-01T01:00:00.000-08:00,2025-01-01T01:01:00.000-08:00,3
U6358,2025-01-01T01:02:00.000-08:00,2025-01-01T01:03:00.000-08:00,3
U1532,2025-01-01T01:04:00.000-08:00,2025-01-01T01:05:00.000-08:00,3
U1114,2025-01-01T01:03:00.000-08:00,2025-01-01T01:04:00.000-08:00,3
U1501,2025-01-01T01:04:00.000-08:00,2025-01-01T01:05:00.000-08:00,3
U5022,2025-01-01T01:04:00.000-08:00,2025-01-01T01:05:00.000-08:00,3
U3847,2025-01-01T01:04:00.000-08:00,2025-01-01T01:05:00.000-08:00,3
U5580,2025-01-01T01:02:00.000-08:00,2025-01-01T01:03:00.000-08:00,3
U5557,2025-01-01T01:03:00.000-08:00,2025-01-01T01:04:00.000-08:00,3
U3229,2025-01-01T01:01:00.000-08:00,2025-01-01T01:02:00.000-08:00,3
U7156,2025-01-01T01:01:00.000-08:00,2025-01-01T01:02:00.000-08:00,3
U622,2025-01-01T01:02:00.000-08:00,2025-01-01T01:03:00.000-08:00,3
U8630,2025-01-01T01:02:00.000-08:00,2025-01-01T01:03:00.000-08:00,3
U7247,2025-01-01T01:03:00.000-08:00,2025-01-01T01:04:00.000-08:00,3
U8696,2025-01-01T01:03:00.000-08:00,2025-01-01T01:04:00.000-08:00,3
U7481,2025-01-01T01:02:00.000-08:00,2025-01-01T01:03:00.000-08:00,3
U2441,2025-01-01T01:04:00.000-08:00,2025-01-01T01:05:00.000-08:00,3
U7585,2025-01-01T01:00:00.000-08:00,2025-01-01T01:01:00.000-08:00,3
U5531,2025-01-01T01:04:00.000-08:00,2025-01-01T01:05:00.000-08:00,3
U3351,2025-01-01T01:04:00.000-08:00,2025-01-01T01:05:00.000-08:00,3
U468,2025-01-01T01:02:00.000-08:00,2025-01-01T01:03:00.000-08:00,3
U5288,2025-01-01T01:02:00.000-08:00,2025-01-01T01:03:00.000-08:00,3
U1120,2025-01-01T01:03:00.000-08:00,2025-01-01T01:04:00.000-08:00,3
U7985,2025-01-01T01:04:00.000-08:00,2025-01-01T01:05:00.000-08:00,3
U8587,2025-01-01T01:01:00.000-08:00,2025-01-01T01:02:00.000-08:00,3
U4552,2025-01-01T01:00:00.000-08:00,2025-01-01T01:01:00.000-08:00,3
U2024,2025-01-01T01:00:00.000-08:00,2025-01-01T01:01:00.000-08:00,3
U7741,2025-01-01T01:00:00.000-08:00,2025-01-01T01:01:00.000-08:00,3
U8699,2025-01-01T01:04:00.000-08:00,2025-01-01T01:05:00.000-08:00,3
U2598,2025-01-01T01:03:00.000-08:00,2025-01-01T01:04:00.000-08:00,3
U3983,2025-01-01T01:03:00.000-08:00,2025-01-01T01:04:00.000-08:00,3
U6008,2025-01-01T01:02:00.000-08:00,2025-01-01T01:03:00.000-08:00,3
U4490,2025-01-01T01:04:00.000-08:00,2025-01-01T01:05:00.000-08:00,3
U6002,2025-01-01T01:03:00.000-08:00,2025-01-01T01:04:00.000-08:00,3
U2331,2025-01-01T01:03:00.000-08:00,2025-01-01T01:04:00.000-08:00,3
U6691,2025-01-01T01:04:00.000-08:00,2025-01-01T01:05:00.000-08:00,3
U891,2025-01-01T01:00:00.000-08:00,2025-01-01T01:01:00.000-08:00,3
U8313,2025-01-01T01:00:00.000-08:00,2025-01-01T01:01:00.000-08:00,3
U4665,2025-01-01T01:04:00.000-08:00,2025-01-01T01:05:00.000-08:00,3
U2955,2025-01-01T01:04:00.000-08:00,2025-01-01T01:05:00.000-08:00,3
U6273,2025-01-01T01:04:00.000-08:00,2025-01-01T01:05:00.000-08:00,3
U4845,2025-01-01T01:01:00.000-08:00,2025-01-01T01:02:00.000-08:00,3
U2919,2025-01-01T01:01:00.000-08:00,2025-01-01T01:02:00.000-08:00,3
U1568,2025-01-01T01:02:00.000-08:00,2025-01-01T01:03:00.000-08:00,3
U3213,2025-01-01T01:01:00.000-08:00,2025-01-01T01:02:00.000-08:00,3
U1161,2025-01-01T01:00:00.000-08:00,2025-01-01T01:01:00.000-08:00,3
U9216,2025-01-01T01:02:00.000-08:00,2025-01-01T01:03:00.000-08:00,3
U3409,2025-01-01T01:02:00.000-08:00,2025-01-01T01:03:00.000-08:00,3
U2630,2025-01-01T01:03:00.000-08:00,2025-01-01T01:04:00.000-08:00,3
U6378,2025-01-01T01:04:00.000-08:00,2025-01-01T01:05:00.000-08:00,3
U9983,2025-01-01T01:01:00.000-08:00,2025-01-01T01:02:00.000-08:00,3
U8423,2025-01-01T01:01:00.000-08:00,2025-01-01T01:02:00.000-08:00,3
U189,2025-01-01T01:00:00.000-08:00,2025-01-01T01:01:00.000-08:00,3
U3238,2025-01-01T01:03:00.000-08:00,2025-01-01T01:04:00.000-08:00,3
U2864,2025-01-01T01:04:00.000-08:00,2025-01-01T01:05:00.000-08:00,3
U5284,2025-01-01T01:00:00.000-08:00,2025-01-01T01:01:00.000-08:00,3
U1435,2025-01-01T01:03:00.000-08:00,2025-01-01T01:04:00.000-08:00,3
U9765,2025-01-01T01:04:00.000-08:00,2025-01-01T01:05:00.000-08:00,3
U6202,2025-01-01T01:03:00.000-08:00,2025-01-01T01:04:00.000-08:00,3
U5557,2025-01-01T01:00:00.000-08:00,2025-01-01T01:01:00.000-08:00,3
U3343,2025-01-01T01:02:00.000-08:00,2025-01-01T01:03:00.000-08:00,3
U9862,2025-01-01T01:01:00.000-08:00,2025-01-01T01:02:00.000-08:00,3
U9165,2025-01-01T01:01:00.000-08:00,2025-01-01T01:02:00.000-08:00,3
U2519,2025-01-01T01:04:00.000-08:00,2025-01-01T01:05:00.000-08:00,3
U4056,2025-01-01T01:02:00.000-08:00,2025-01-01T01:03:00.000-08:00,3
U2526,2025-01-01T01:02:00.000-08:00,2025-01-01T01:03:00.000-08:00,3
U544,2025-01-01T01:01:00.000-08:00,2025-01-01T01:02:00.000-08:00,3
U1360,2025-01-01T01:00:00.000-08:00,2025-01-01T01:01:00.000-08:00,3
U108,2025-01-01T01:01:00.000-08:00,2025-01-01T01:02:00.000-08:00,3
U987,2025-01-01T01:04:00.000-08:00,2025-01-01T01:05:00.000-08:00,3
U8348,2025-01-01T01:01:00.000-08:00,2025-01-01T01:02:00.000-08:00,3
U2326,2025-01-01T01:04:00.000-08:00,2025-01-01T01:05:00.000-08:00,3
U8333,2025-01-01T01:01:00.000-08:00,2025-01-01T01:02:00.000-08:00,3
U3982,2025-01-01T01:04:00.000-08:00,2025-01-01T01:05:00.000-08:00,3
U3736,2025-01-01T01:04:00.000-08:00,2025-01-01T01:05:00.000-08:00,3
U1304,2025-01-01T01:04:00.000-08:00,2025-01-01T01:05:00.000-08:00,3
U5556,2025-01-01T01:04:00.000-08:00,2025-01-01T01:05:00.000-08:00,3
U7540,2025-01-01T01:00:00.000-08:00,2025-01-01T01:01:00.000-08:00,3
U678,2025-01-01T01:04:00.000-08:00,2025-01-01T01:05:00.000-08:00,3
U3393,2025-01-01T01:01:00.000-08:00,2025-01-01T01:02:00.000-08:00,3
U5147,2025-01-01T01:04:00.000-08:00,2025-01-01T01:05:00.000-08:00,3
U3172,2025-01-01T01:04:00.000-08:00,2025-01-01T01:05:00.000-08:00,3
U1236,2025-01-01T01:03:00.000-08:00,2025-01-01T01:04:00.000-08:00,3
U475,2025-01-01T01:00:00.000-08:00,2025-01-01T01:01:00.000-08:00,3
U6904,2025-01-01T01:02:00.000-08:00,2025-01-01T01:03:00.000-08:00,3
U583,2025-01-01T01:04:00.000-08:00,2025-01-01T01:05:00.000-08:00,3
U1400,2025-01-01T01:02:00.000-08:00,2025-01-01T01:03:00.000-08:00,3
U423,2025-01-01T01:00:00.000-08:00,2025-01-01T01:01:00.000-08:00,3
U8312,2025-01-01T01:04:00.000-08:00,2025-01-01T01:05:00.000-08:00,3
U109,2025-01-01T01:00:00.000-08:00,2025-01-01T01:01:00.000-08:00,3
U6835,2025-01-01T01:01:00.000-08:00,2025-01-01T01:02:00.000-08:00,3
U650,2025-01-01T01:03:00.000-08:00,2025-01-01T01:04:00.000-08:00,3
U5040,2025-01-01T01:02:00.000-08:00,2025-01-01T01:03:00.000-08:00,3
U8356,2025-01-01T01:03:00.000-08:00,2025-01-01T01:04:00.000-08:00,3
U8428,2025-01-01T01:00:00.000-08:00,2025-01-01T01:01:00.000-08:00,3
U9699,2025-01-01T01:02:00.000-08:00,2025-01-01T01:03:00.000-08:00,3
U2306,2025-01-01T01:01:00.000-08:00,2025-01-01T01:02:00.000-08:00,3
U5082,2025-01-01T01:01:00.000-08:00,2025-01-01T01:02:00.000-08:00,3
U8174,2025-01-01T01:01:00.000-08:00,2025-01-01T01:02:00.000-08:00,3
U8050,2025-01-01T01:04:00.000-08:00,2025-01-01T01:05:00.000-08:00,3
U2249,2025-01-01T01:02:00.000-08:00,2025-01-01T01:03:00.000-08:00,3
U8175,2025-01-01T01:00:00.000-08:00,2025-01-01T01:01:00.000-08:00,3
U6950,2025-01-01T01:02:00.000-08:00,2025-01-01T01:03:00.000-08:00,3
U5482,2025-01-01T01:01:00.000-08:00,2025-01-01T01:02:00.000-08:00,3
U1456,2025-01-01T01:03:00.000-08:00,2025-01-01T01:04:00.000-08:00,3
U2225,2025-01-01T01:03:00.000-08:00,2025-01-01T01:04:00.000-08:00,3
U2376,2025-01-01T01:03:00.000-08:00,2025-01-01T01:04:00.000-08:00,3
U1531,2025-01-01T01:00:00.000-08:00,2025-01-01T01:01:00.000-08:00,3
U6922,2025-01-01T01:04:00.000-08:00,2025-01-01T01:05:00.000-08:00,3
U2136,2025-01-01T01:00:00.000-08:00,2025-01-01T01:01:00.000-08:00,3
U9171,2025-01-01T01:04:00.000-08:00,2025-01-01T01:05:00.000-08:00,3
U1701,2025-01-01T01:04:00.000-08:00,2025-01-01T01:05:00.000-08:00,3
U151,2025-01-01T01:03:00.000-08:00,2025-01-01T01:04:00.000-08:00,3
U595,2025-01-01T01:04:00.000-08:00,2025-01-01T01:05:00.000-08:00,3
U6907,2025-01-01T01:00:00.000-08:00,2025-01-01T01:01:00.000-08:00,3
U8941,2025-01-01T01:00:00.000-08:00,2025-01-01T01:01:00.000-08:00,3
U4,2025-01-01T01:00:00.000-08:00,2025-01-01T01:01:00.000-08:00,3
U6475,2025-01-01T01:01:00.000-08:00,2025-01-01T01:02:00.000-08:00,3
U8011,2025-01-01T01:00:00.000-08:00,2025-01-01T01:01:00.000-08:00,3
U2993,2025-01-01T01:01:00.000-08:00,2025-01-01T01:02:00.000-08:00,3
U3026,2025-01-01T01:03:00.000-08:00,2025-01-01T01:04:00.000-08:00,3
U2973,2025-01-01T01:03:00.000-08:00,2025-01-01T01:04:00.000-08:00,3
U251,2025-01-01T01:01:00.000-08:00,2025-01-01T01:02:00.000-08:00,3
U1593,2025-01-01T01:04:00.000-08:00,2025-01-01T01:05:00.000-08:00,3
U2216,2025-01-01T01:04:00.000-08:00,2025-01-01T01:05:00.000-08:00,3
U2647,2025-01-01T01:01:00.000-08:00,2025-01-01T01:02:00.000-08:00,3
U9827,2025-01-01T01:04:00.000-08:00,2025-01-01T01:05:00.000-08:00,3
U1626,2025-01-01T01:04:00.000-08:00,2025-01-01T01:05:00.000-08:00,3
U3358,2025-01-01T01:03:00.000-08:00,2025-01-01T01:04:00.000-08:00,3
U2919,2025-01-01T01:00:00.000-08:00,2025-01-01T01:01:00.000-08:00,3
U6407,2025-01-01T01:01:00.000-08:00,2025-01-01T01:02:00.000-08:00,3
U3583,2025-01-01T01:01:00.000-08:00,2025-01-01T01:02:00.000-08:00,3
U4659,2025-01-01T01:04:00.000-08:00,2025-01-01T01:05:00.000-08:00,3
U1261,2025-01-01T01:02:00.000-08:00,2025-01-01T01:03:00.000-08:00,3
U9722,2025-01-01T01:04:00.000-08:00,2025-01-01T01:05:00.000-08:00,3
U7418,2025-01-01T01:01:00.000-08:00,2025-01-01T01:02:00.000-08:00,3
U4506,2025-01-01T01:00:00.000-08:00,2025-01-01T01:01:00.000-08:00,3
U3760,2025-01-01T01:01:00.000-08:00,2025-01-01T01:02:00.000-08:00,3
U6894,2025-01-01T01:00:00.000-08:00,2025-01-01T01:01:00.000-08:00,3
U632,2025-01-01T01:02:00.000-08:00,2025-01-01T01:03:00.000-08:00,3
U8767,2025-01-01T01:00:00.000-08:00,2025-01-01T01:01:00.000-08:00,3
U4646,2025-01-01T01:01:00.000-08:00,2025-01-01T01:02:00.000-08:00,3
U2922,2025-01-01T01:01:00.000-08:00,2025-01-01T01:02:00.000-08:00,3
U379,2025-01-01T01:02:00.000-08:00,2025-01-01T01:03:00.000-08:00,3
U2744,2025-01-01T01:00:00.000-08:00,2025-01-01T01:01:00.000-08:00,3
U2768,2025-01-01T01:00:00.000-08:00,2025-01-01T01:01:00.000-08:00,3
U1394,2025-01-01T01:04:00.000-08:00,2025-01-01T01:05:00.000-08:00,3
U2113,2025-01-01T01:04:00.000-08:00,2025-01-01T01:05:00.000-08:00,3
U8219,2025-01-01T01:03:00.000-08:00,2025-01-01T01:04:00.000-08:00,3
U8079,2025-01-01T01:02:00.000-08:00,2025-01-01T01:03:00.000-08:00,3
U958,2025-01-01T01:01:00.000-08:00,2025-01-01T01:02:00.000-08:00,3
U3994,2025-01-01T01:00:00.000-08:00,2025-01-01T01:01:00.000-08:00,3
U9127,2025-01-01T01:03:00.000-08:00,2025-01-01T01:04:00.000-08:00,3
U8603,2025-01-01T01:04:00.000-08:00,2025-01-01T01:05:00.000-08:00,3
U5835,2025-01-01T01:02:00.000-08:00,2025-01-01T01:03:00.000-08:00,3
U3428,2025-01-01T01:03:00.000-08:00,2025-01-01T01:04:00.000-08:00,3
U2116,2025-01-01T01:01:00.000-08:00,2025-01-01T01:02:00.000-08:00,3
U2209,2025-01-01T01:00:00.000-08:00,2025-01-01T01:01:00.000-08:00,3
U537,2025-01-01T01:01:00.000-08:00,2025-01-01T01:02:00.000-08:00,3
U2379,2025-01-01T01:03:00.000-08:00,2025-01-01T01:04:00.000-08:00,3
U2116,2025-01-01T01:04:00.000-08:00,2025-01-01T01:05:00.000-08:00,3
U1851,2025-01-01T01:00:00.000-08:00,2025-01-01T01:01:00.000-08:00,3
U8952,2025-01-01T01:00:00.000-08:00,2025-01-01T01:01:00.000-08:00,3
U3516,2025-01-01T01:00:00.000-08:00,2025-01-01T01:01:00.000-08:00,3
U6368,2025-01-01T01:04:00.000-08:00,2025-01-01T01:05:00.000-08:00,3
U4110,2025-01-01T01:02:00.000-08:00,2025-01-01T01:03:00.000-08:00,3
U6087,2025-01-01T01:03:00.000-08:00,2025-01-01T01:04:00.000-08:00,3
U686,2025-01-01T01:02:00.000-08:00,2025-01-01T01:03:00.000-08:00,3
U3182,2025-01-01T01:04:00.000-08:00,2025-01-01T01:05:00.000-08:00,3
U9421,2025-01-01T01:04:00.000-08:00,2025-01-01T01:05:00.000-08:00,3
U9585,2025-01-01T01:03:00.000-08:00,2025-01-01T01:04:00.000-08:00,3
U1058,2025-01-01T01:01:00.000-08:00,2025-01-01T01:02:00.000-08:00,3
U1925,2025-01-01T01:04:00.000-08:00,2025-01-01T01:05:00.000-08:00,3
U9500,2025-01-01T01:00:00.000-08:00,2025-01-01T01:01:00.000-08:00,3
U9492,2025-01-01T01:03:00.000-08:00,2025-01-01T01:04:00.000-08:00,3
U8503,2025-01-01T01:03:00.000-08:00,2025-01-01T01:04:00.000-08:00,3
U280,2025-01-01T01:03:00.000-08:00,2025-01-01T01:04:00.000-08:00,3
U1546,2025-01-01T01:04:00.000-08:00,2025-01-01T01:05:00.000-08:00,3
U6826,2025-01-01T01:01:00.000-08:00,2025-01-01T01:02:00.000-08:00,3
U8491,2025-01-01T01:02:00.000-08:00,2025-01-01T01:03:00.000-08:00,3
U9074,2025-01-01T01:02:00.000-08:00,2025-01-01T01:03:00.000-08:00,3
U681,2025-01-01T01:02:00.000-08:00,2025-01-01T01:03:00.000-08:00,3
U5664,2025-01-01T01:02:00.000-08:00,2025-01-01T01:03:00.000-08:00,3
U4792,2025-01-01T01:00:00.000-08:00,2025-01-01T01:01:00.000-08:00,3
U9299,2025-01-01T01:01:00.000-08:00,2025-01-01T01:02:00.000-08:00,3
U3131,2025-01-01T01:04:00.000-08:00,2025-01-01T01:05:00.000-08:00,3
U1675,2025-01-01T01:00:00.000-08:00,2025-01-01T01:01:00.000-08:00,3
U8760,2025-01-01T01:02:00.000-08:00,2025-01-01T01:03:00.000-08:00,3
U2569,2025-01-01T01:02:00.000-08:00,2025-01-01T01:03:00.000-08:00,3
U4487,2025-01-01T01:02:00.000-08:00,2025-01-01T01:03:00.000-08:00,3
U6992,2025-01-01T01:04:00.000-08:00,2025-01-01T01:05:00.000-08:00,3
U124,2025-01-01T01:04:00.000-08:00,2025-01-01T01:05:00.000-08:00,3
U4257,2025-01-01T01:04:00.000-08:00,2025-01-01T01:05:00.000-08:00,3
U3114,2025-01-01T01:02:00.000-08:00,2025-01-01T01:03:00.000-08:00,3
U5201,2025-01-01T01:02:00.000-08:00,2025-01-01T01:03:00.000-08:00,3
U3367,2025-01-01T01:01:00.000-08:00,2025-01-01T01:02:00.000-08:00,3
U2889,2025-01-01T01:04:00.000-08:00,2025-01-01T01:05:00.000-08:00,3
U2532,2025-01-01T01:02:00.000-08:00,2025-01-01T01:03:00.000-08:00,3
U3056,2025-01-01T01:01:00.000-08:00,2025-01-01T01:02:00.000-08:00,3
U5132,2025-01-01T01:00:00.000-08:00,2025-01-01T01:01:00.000-08:00,3
U7446,2025-01-01T01:04:00.000-08:00,2025-01-01T01:05:00.000-08:00,3
U7777,2025-01-01T01:00:00.000-08:00,2025-01-01T01:01:00.000-08:00,3
U1928,2025-01-01T01:00:00.000-08:00,2025-01-01T01:01:00.000-08:00,3
U4564,2025-01-01T01:04:00.000-08:00,2025-01-01T01:05:00.000-08:00,3
U862,2025-01-01T01:00:00.000-08:00,2025-01-01T01:01:00.000-08:00,3
U9829,2025-01-01T01:03:00.000-08:00,2025-01-01T01:04:00.000-08:00,3
U2782,2025-01-01T01:03:00.000-08:00,2025-01-01T01:04:00.000-08:00,3
U1174,2025-01-01T01:03:00.000-08:00,2025-01-01T01:04:00.000-08:00,3
U9987,2025-01-01T01:01:00.000-08:00,2025-01-01T01:02:00.000-08:00,3
U3628,2025-01-01T01:04:00.000-08:00,2025-01-01T01:05:00.000-08:00,3
U8345,2025-01-01T01:04:00.000-08:00,2025-01-01T01:05:00.000-08:00,3
U2856,2025-01-01T01:04:00.000-08:00,2025-01-01T01:05:00.000-08:00,3
U4733,2025-01-01T01:04:00.000-08:00,2025-01-01T01:05:00.000-08:00,3
U9043,2025-01-01T01:02:00.000-08:00,2025-01-01T01:03:00.000-08:00,3
U6196,2025-01-01T01:01:00.000-08:00,2025-01-01T01:02:00.000-08:00,3
U1643,2025-01-01T01:00:00.000-08:00,2025-01-01T01:01:00.000-08:00,3
U9970,2025-01-01T01:01:00.000-08:00,2025-01-01T01:02:00.000-08:00,3
U9101,2025-01-01T01:04:00.000-08:00,2025-01-01T01:05:00.000-08:00,3
U5295,2025-01-01T01:03:00.000-08:00,2025-01-01T01:04:00.000-08:00,3
U8741,2025-01-01T01:00:00.000-08:00,2025-01-01T01:01:00.000-08:00,3
U9042,2025-01-01T01:01:00.000-08:00,2025-01-01T01:02:00.000-08:00,3
U8235,2025-01-01T01:01:00.000-08:00,2025-01-01T01:02:00.000-08:00,3
U7149,2025-01-01T01:03:00.000-08:00,2025-01-01T01:04:00.000-08:00,3
U6521,2025-01-01T01:04:00.000-08:00,2025-01-01T01:05:00.000-08:00,3
U4557,2025-01-01T01:04:00.000-08:00,2025-01-01T01:05:00.000-08:00,3
U2959,2025-01-01T01:04:00.000-08:00,2025-01-01T01:05:00.000-08:00,3
U1457,2025-01-01T01:04:00.000-08:00,2025-01-01T01:05:00.000-08:00,3
U4463,2025-01-01T01:01:00.000-08:00,2025-01-01T01:02:00.000-08:00,3
U2468,2025-01-01T01:03:00.000-08:00,2025-01-01T01:04:00.000-08:00,3
U1101,2025-01-01T01:01:00.000-08:00,2025-01-01T01:02:00.000-08:00,3
U9417,2025-01-01T01:04:00.000-08:00,2025-01-01T01:05:00.000-08:00,3
U9980,2025-01-01T01:03:00.000-08:00,2025-01-01T01:04:00.000-08:00,3
U3352,2025-01-01T01:04:00.000-08:00,2025-01-01T01:05:00.000-08:00,3
U8058,2025-01-01T01:00:00.000-08:00,2025-01-01T01:01:00.000-08:00,3
U8146,2025-01-01T01:03:00.000-08:00,2025-01-01T01:04:00.000-08:00,3
U5806,2025-01-01T01:00:00.000-08:00,2025-01-01T01:01:00.000-08:00,3
U7507,2025-01-01T01:04:00.000-08:00,2025-01-01T01:05:00.000-08:00,3
U3039,2025-01-01T01:04:00.000-08:00,2025-01-01T01:05:00.000-08:00,3
U8229,2025-01-01T01:00:00.000-08:00,2025-01-01T01:01:00.000-08:00,3
U4803,2025-01-01T01:02:00.000-08:00,2025-01-01T01:03:00.000-08:00,3
U3834,2025-01-01T01:02:00.000-08:00,2025-01-01T01:03:00.000-08:00,3
U5451,2025-01-01T01:03:00.000-08:00,2025-01-01T01:04:00.000-08:00,3
U8304,2025-01-01T01:01:00.000-08:00,2025-01-01T01:02:00.000-08:00,3
U6052,2025-01-01T01:02:00.000-08:00,2025-01-01T01:03:00.000-08:00,3
U6789,2025-01-01T01:02:00.000-08:00,2025-01-01T01:03:00.000-08:00,3
U9123,2025-01-01T01:03:00.000-08:00,2025-01-01T01:04:00.000-08:00,3
U8555,2025-01-01T01:01:00.000-08:00,2025-01-01T01:02:00.000-08:00,3
U8613,2025-01-01T01:02:00.000-08:00,2025-01-01T01:03:00.000-08:00,3
U7668,2025-01-01T01:04:00.000-08:00,2025-01-01T01:05:00.000-08:00,3
U5315,2025-01-01T01:03:00.000-08:00,2025-01-01T01:04:00.000-08:00,3
U8489,2025-01-01T01:01:00.000-08:00,2025-01-01T01:02:00.000-08:00,3
U3783,2025-01-01T01:04:00.000-08:00,2025-01-01T01:05:00.000-08:00,3
U9871,2025-01-01T01:03:00.000-08:00,2025-01-01T01:04:00.000-08:00,3
U4699,2025-01-01T01:00:00.000-08:00,2025-01-01T01:01:00.000-08:00,3
U8604,2025-01-01T01:04:00.000-08:00,2025-01-01T01:05:00.000-08:00,3
U4520,2025-01-01T01:02:00.000-08:00,2025-01-01T01:03:00.000-08:00,3
U5190,2025-01-01T01:02:00.000-08:00,2025-01-01T01:03:00.000-08:00,3
U634,2025-01-01T01:02:00.000-08:00,2025-01-01T01:03:00.000-08:00,3
U3916,2025-01-01T01:01:00.000-08:00,2025-01-01T01:02:00.000-08:00,3
U8889,2025-01-01T01:01:00.000-08:00,2025-01-01T01:02:00.000-08:00,3
U6097,2025-01-01T01:00:00.000-08:00,2025-01-01T01:01:00.000-08:00,3
U8029,2025-01-01T01:00:00.000-08:00,2025-01-01T01:01:00.000-08:00,3
U3543,2025-01-01T01:02:00.000-08:00,2025-01-01T01:03:00.000-08:00,3
U3984,2025-01-01T01:03:00.000-08:00,2025-01-01T01:04:00.000-08:00,3
U8533,2025-01-01T01:02:00.000-08:00,2025-01-01T01:03:00.000-08:00,3
U392,2025-01-01T01:03:00.000-08:00,2025-01-01T01:04:00.000-08:00,3
U2341,2025-01-01T01:04:00.000-08:00,2025-01-01T01:05:00.000-08:00,3
U1086,2025-01-01T01:01:00.000-08:00,2025-01-01T01:02:00.000-08:00,3
U9010,2025-01-01T01:02:00.000-08:00,2025-01-01T01:03:00.000-08:00,3
U9149,2025-01-01T01:02:00.000-08:00,2025-01-01T01:03:00.000-08:00,3
U5101,2025-01-01T01:04:00.000-08:00,2025-01-01T01:05:00.000-08:00,3
U3158,2025-01-01T01:00:00.000-08:00,2025-01-01T01:01:00.000-08:00,3
U4525,2025-01-01T01:03:00.000-08:00,2025-01-01T01:04:00.000-08:00,3
U8988,2025-01-01T01:02:00.000-08:00,2025-01-01T01:03:00.000-08:00,3
U8546,2025-01-01T01:03:00.000-08:00,2025-01-01T01:04:00.000-08:00,3
U9051,2025-01-01T01:01:00.000-08:00,2025-01-01T01:02:00.000-08:00,3
U9641,2025-01-01T01:02:00.000-08:00,2025-01-01T01:03:00.000-08:00,3
U5276,2025-01-01T01:03:00.000-08:00,2025-01-01T01:04:00.000-08:00,3
U6340,2025-01-01T01:04:00.000-08:00,2025-01-01T01:05:00.000-08:00,3
U5596,2025-01-01T01:01:00.000-08:00,2025-01-01T01:02:00.000-08:00,3
U2776,2025-01-01T01:00:00.000-08:00,2025-01-01T01:01:00.000-08:00,3
U6452,2025-01-01T01:02:00.000-08:00,2025-01-01T01:03:00.000-08:00,3
U3679,2025-01-01T01:01:00.000-08:00,2025-01-01T01:02:00.000-08:00,3
U6736,2025-01-01T01:02:00.000-08:00,2025-01-01T01:03:00.000-08:00,3
U7209,2025-01-01T01:00:00.000-08:00,2025-01-01T01:01:00.000-08:00,3
U739,2025-01-01T01:01:00.000-08:00,2025-01-01T01:02:00.000-08:00,3
U7064,2025-01-01T01:01:00.000-08:00,2025-01-01T01:02:00.000-08:00,3
U1401,2025-01-01T01:03:00.000-08:00,2025-01-01T01:04:00.000-08:00,3
U5723,2025-01-01T01:00:00.000-08:00,2025-01-01T01:01:00.000-08:00,3
U5860,2025-01-01T01:04:00.000-08:00,2025-01-01T01:05:00.000-08:00,3
U2085,2025-01-01T01:02:00.000-08:00,2025-01-01T01:03:00.000-08:00,3
